OBJECTID,ORIG_FID,Id,Contour,Shape_Length,Longitude,Latitude
4603,336,336,530,0,-116.0842279,32.69755711
4604,337,337,530,0,-116.0845242,32.69797382
4605,337,337,530,0,-116.0844186,32.69818616
4606,338,338,530,0,-116.084275,32.69875086
4607,339,339,530,0,-116.0773802,32.70044939
4608,339,339,530,0,-116.0774258,32.70076487
4609,339,339,530,0,-116.0773965,32.70107628
4610,339,339,530,0,-116.0773374,32.70135624
4611,339,339,530,0,-116.0770245,32.70141874
4612,339,339,530,0,-116.0767069,32.70145696
4613,339,339,530,0,-116.0763884,32.70147174
4614,339,339,530,0,-116.0760873,32.70143039
4615,339,339,530,0,-116.0759118,32.70116972
4616,339,339,530,0,-116.0756208,32.70105543
4617,339,339,530,0,-116.0753129,32.70106714
4618,339,339,530,0,-116.0750942,32.70112391
4619,339,339,530,0,-116.0748769,32.70135609
4620,339,339,530,0,-116.074703,32.70161739
4621,339,339,530,0,-116.0744977,32.70185395
4622,339,339,530,0,-116.0742062,32.70197413
4623,339,339,530,0,-116.0738897,32.70201675
4624,339,339,530,0,-116.0735701,32.70203648
4625,339,339,530,0,-116.0732635,32.70211829
4626,339,339,530,0,-116.0729523,32.70219489
4627,339,339,530,0,-116.072642,32.70224255
4628,339,339,530,0,-116.0723682,32.70208791
4629,339,339,530,0,-116.0720701,32.70198383
4630,339,339,530,0,-116.0717603,32.7019278
4631,339,339,530,0,-116.0714424,32.7019222
4632,339,339,530,0,-116.0711293,32.70187063
4633,339,339,530,0,-116.0708603,32.70178368
4634,340,340,530,0,-116.069631,32.70246871
4635,340,340,530,0,-116.0696605,32.70270158
4636,340,340,530,0,-116.0694014,32.70288468
4637,340,340,530,0,-116.0691271,32.70304658
4638,340,340,530,0,-116.0688184,32.70309222
4639,340,340,530,0,-116.0685476,32.703254
4640,340,340,530,0,-116.0682834,32.70310376
4641,343,343,530,0,-116.0741575,32.70412858
4642,343,343,530,0,-116.074209,32.70382133
4643,343,343,530,0,-116.0744826,32.703722
4644,343,343,530,0,-116.0747974,32.70378042
4645,343,343,530,0,-116.0751058,32.70386222
4646,343,343,530,0,-116.0754184,32.70381835
4647,343,343,530,0,-116.0757327,32.70379659
4648,343,343,530,0,-116.0760132,32.70389964
4649,344,344,530,0,-116.0864628,32.69239612
4650,344,344,530,0,-116.086467,32.69270699
4651,344,344,530,0,-116.0862948,32.69297055
4652,344,344,530,0,-116.0860528,32.69317997
4653,344,344,530,0,-116.0857942,32.6933465
4654,344,344,530,0,-116.0854983,32.69346331
4655,344,344,530,0,-116.0851873,32.69353576
4656,344,344,530,0,-116.0848715,32.69352783
4657,344,344,530,0,-116.0845552,32.69350451
4658,345,345,530,0,-116.0855058,32.69718919
4659,345,345,530,0,-116.0855267,32.69709943
4660,345,345,530,0,-116.0854458,32.69697641
4661,345,345,530,0,-116.0851445,32.69691782
4662,345,345,530,0,-116.0848961,32.69673263
4663,345,345,530,0,-116.0846082,32.69662633
4664,345,345,530,0,-116.0844522,32.69635909
4665,345,345,530,0,-116.0842185,32.69627198
4666,345,345,530,0,-116.083957,32.6962259
4667,345,345,530,0,-116.0836854,32.69608902
4668,345,345,530,0,-116.0834506,32.69587205
4669,345,345,530,0,-116.0832875,32.69560282
4670,345,345,530,0,-116.0831761,32.69530916
4671,345,345,530,0,-116.0833729,32.69506404
4672,345,345,530,0,-116.0836208,32.69486437
4673,345,345,530,0,-116.0839125,32.69473306
4674,345,345,530,0,-116.0842207,32.69465201
4675,345,345,530,0,-116.0845399,32.69465493
4676,345,345,530,0,-116.084741,32.69455161
4677,345,345,530,0,-116.0849972,32.69469618
4678,345,345,530,0,-116.0852612,32.69453801
4679,345,345,530,0,-116.0855459,32.694453
4680,345,345,530,0,-116.085862,32.69440363
4681,345,345,530,0,-116.0861584,32.69428521
4682,345,345,530,0,-116.0864333,32.69412139
4683,345,345,530,0,-116.0866818,32.69392276
4684,345,345,530,0,-116.0869184,32.69371178
4685,345,345,530,0,-116.0871825,32.69353077
4686,345,345,530,0,-116.0874386,32.69333842
4687,345,345,530,0,-116.0876521,32.6931177
4688,345,345,530,0,-116.0874427,32.69310605
4689,345,345,530,0,-116.0873624,32.69290775
4690,345,345,530,0,-116.0871177,32.69275129
4691,345,345,530,0,-116.0871919,32.69245135
4692,345,345,530,0,-116.0874668,32.69235035
4693,345,345,530,0,-116.0877688,32.69225381
4694,345,345,530,0,-116.0880563,32.69213477
4695,345,345,530,0,-116.0882359,32.69187329
4696,345,345,530,0,-116.0884635,32.69166284
4697,345,345,530,0,-116.0886841,32.69143306
4698,345,345,530,0,-116.0889123,32.69123765
4699,345,345,530,0,-116.0891207,32.69100401
4700,345,345,530,0,-116.0892786,32.69074604
4701,345,345,530,0,-116.0892283,32.69047206
4702,345,345,530,0,-116.0891044,32.69074252
4703,345,345,530,0,-116.0888642,32.69093353
4704,345,345,530,0,-116.0886168,32.69111622
4705,345,345,530,0,-116.0883762,32.69132087
4706,345,345,530,0,-116.0881876,32.69157465
4707,345,345,530,0,-116.0879453,32.69177683
4708,345,345,530,0,-116.0876766,32.69195022
4709,345,345,530,0,-116.0873652,32.69199212
4710,345,345,530,0,-116.0870551,32.69195477
4711,345,345,530,0,-116.0867645,32.69191896
4712,346,346,540,0,-116.0863634,32.69251987
4713,346,346,540,0,-116.0861958,32.692765
4714,346,346,540,0,-116.0859515,32.69297063
4715,346,346,540,0,-116.0857176,32.69318019
4716,346,346,540,0,-116.0854288,32.69331563
4717,346,346,540,0,-116.0851167,32.6933869
4718,346,346,540,0,-116.0847982,32.69340573
4719,347,347,540,0,-116.0840745,32.69486145
4720,347,347,540,0,-116.0843875,32.69481885
4721,347,347,540,0,-116.0846732,32.69495223
4722,347,347,540,0,-116.0847999,32.69523198
4723,347,347,540,0,-116.0846864,32.6954804
4724,347,347,540,0,-116.0844401,32.69567687
4725,347,347,540,0,-116.0841859,32.69586651
4726,347,347,540,0,-116.0839177,32.69599853
4727,347,347,540,0,-116.0836532,32.69583201
4728,347,347,540,0,-116.0834643,32.69558613
4729,347,347,540,0,-116.0834401,32.69528614
4730,347,347,540,0,-116.0836636,32.69506275
4731,348,348,540,0,-116.0772282,32.70048933
4732,348,348,540,0,-116.0772311,32.70080733
4733,348,348,540,0,-116.0772352,32.7011192
4734,348,348,540,0,-116.0770089,32.70129398
4735,348,348,540,0,-116.0766932,32.70134191
4736,348,348,540,0,-116.0763753,32.70133787
4737,348,348,540,0,-116.0761559,32.70115578
4738,348,348,540,0,-116.0759604,32.70090456
4739,348,348,540,0,-116.0756598,32.7007983
4740,348,348,540,0,-116.0753485,32.70074776
4741,348,348,540,0,-116.0750497,32.70081436
4742,348,348,540,0,-116.0748857,32.70108677
4743,348,348,540,0,-116.0746719,32.70132317
4744,348,348,540,0,-116.0744755,32.70157547
4745,348,348,540,0,-116.0742841,32.70182057
4746,348,348,540,0,-116.0739733,32.7018891
4747,348,348,540,0,-116.0736544,32.70192209
4748,348,348,540,0,-116.0733401,32.70197232
4749,348,348,540,0,-116.0730263,32.70203253
4750,348,348,540,0,-116.0727139,32.70208457
4751,348,348,540,0,-116.0724257,32.70194744
4752,348,348,540,0,-116.0721585,32.70181676
4753,348,348,540,0,-116.0718518,32.70179226
4754,348,348,540,0,-116.0715431,32.7017401
4755,348,348,540,0,-116.0712245,32.70172908
4756,349,349,540,0,-116.0693994,32.70250439
4757,349,349,540,0,-116.0693643,32.7027718
4758,349,349,540,0,-116.0690822,32.70291475
4759,349,349,540,0,-116.0687727,32.70296961
4760,349,349,540,0,-116.0684879,32.70288277
4761,350,350,540,0,-116.0744365,32.70411302
4762,350,350,540,0,-116.0745823,32.70392021
4763,350,350,540,0,-116.0748895,32.70398641
4764,350,350,540,0,-116.0751944,32.70403185
4765,350,350,540,0,-116.0754896,32.70391548
4766,350,350,540,0,-116.0757769,32.7039845
4767,351,351,550,0,-116.0860846,32.69258212
4768,351,351,550,0,-116.085837,32.69278099
4769,351,351,550,0,-116.0856235,32.69301902
4770,351,351,550,0,-116.085346,32.69317112
4771,351,351,550,0,-116.0850385,32.69325458
4772,352,352,550,0,-116.0844624,32.69500964
4773,352,352,550,0,-116.0846166,32.69527237
4774,352,352,550,0,-116.0844496,32.69552762
4775,352,352,550,0,-116.0841976,32.69571988
4776,352,352,550,0,-116.0839035,32.69578813
4777,352,352,550,0,-116.0836655,32.69560381
4778,352,352,550,0,-116.0836426,32.69530104
4779,352,352,550,0,-116.0838957,32.69510615
4780,353,353,550,0,-116.0770893,32.70053796
4781,353,353,550,0,-116.077073,32.70085653
4782,353,353,550,0,-116.0770133,32.70114811
4783,353,353,550,0,-116.0767075,32.70121514
4784,353,353,550,0,-116.0764002,32.70115791
4785,353,353,550,0,-116.0761977,32.70091332
4786,353,353,550,0,-116.0759786,32.70068574
4787,353,353,550,0,-116.0756786,32.70059436
4788,354,354,550,0,-116.0747744,32.70099826
4789,354,354,550,0,-116.0745514,32.7012235
4790,354,354,550,0,-116.0743556,32.70147046
4791,354,354,550,0,-116.0741714,32.70172423
4792,354,354,550,0,-116.073858,32.70177677
4793,354,354,550,0,-116.0735391,32.70180835
4794,354,354,550,0,-116.0732234,32.70185913
4795,354,354,550,0,-116.0729088,32.70192062
4796,354,354,550,0,-116.0726091,32.70187953
4797,354,354,550,0,-116.0724004,32.70164191
4798,354,354,550,0,-116.0721075,32.70165261
4799,354,354,550,0,-116.0718769,32.70152302
4800,354,354,550,0,-116.0715726,32.70149891
4801,357,357,550,0,-116.0881762,32.69085205
4802,357,357,550,0,-116.0880651,32.69114409
4803,357,357,550,0,-116.087846,32.69136947
4804,357,357,550,0,-116.0875559,32.69143259
4805,357,357,550,0,-116.0873188,32.69157392
4806,359,359,560,0,-116.0854339,32.69294348
4807,359,359,560,0,-116.0851478,32.69308259
4808,361,361,560,0,-116.0842704,32.69513148
4809,361,361,560,0,-116.0844076,32.69531466
4810,361,361,560,0,-116.0842389,32.69557328
4811,361,361,560,0,-116.0839401,32.69561718
4812,361,361,560,0,-116.0838274,32.69538785
4813,362,362,560,0,-116.0769609,32.70050576
4814,362,362,560,0,-116.0769286,32.7008239
4815,362,362,560,0,-116.0768043,32.70108622
4816,362,362,560,0,-116.0765096,32.70098126
4817,362,362,560,0,-116.0762789,32.70076097
4818,362,362,560,0,-116.0760453,32.70054902
4819,363,363,560,0,-116.0746207,32.70099013
4820,363,363,560,0,-116.0743951,32.70121741
4821,363,363,560,0,-116.0741504,32.70142132
4822,363,363,560,0,-116.0739208,32.70163179
4823,363,363,560,0,-116.0736036,32.70166779
4824,363,363,560,0,-116.0732861,32.7017051
4825,363,363,560,0,-116.072969,32.7017225
4826,363,363,560,0,-116.0726711,32.70162781
4827,363,363,560,0,-116.0725477,32.70136531
4828,364,364,560,0,-116.0878081,32.69099334
4829,365,365,560,0,-116.089917,32.69161982
4830,365,365,560,0,-116.0902185,32.69163218
4831,365,365,560,0,-116.0901678,32.69140959
4832,367,367,570,0,-116.0768115,32.70056028
4833,367,367,570,0,-116.0767238,32.70085791
4834,367,367,570,0,-116.076454,32.70071175
4835,367,367,570,0,-116.0762288,32.70049131
4836,368,368,570,0,-116.074407,32.70104047
4837,368,368,570,0,-116.074164,32.70123281
4838,368,368,570,0,-116.0738603,32.70132662
4839,368,368,570,0,-116.0736567,32.70154108
4840,368,368,570,0,-116.0733374,32.70153224
4841,368,368,570,0,-116.0730227,32.70148526
4842,368,368,570,0,-116.0727864,32.70128056
4843,369,369,580,0,-116.074201,32.70103554
4844,369,369,580,0,-116.0738934,32.70111793
4845,369,369,580,0,-116.0736226,32.70128737
4846,369,369,580,0,-116.0733549,32.70128132
4847,369,369,580,0,-116.0730596,32.70128026
4848,369,369,580,0,-116.0728247,32.70106885
4849,372,372,590,0,-116.0739502,32.70093368
4850,372,372,590,0,-116.0736639,32.70105121
4851,372,372,590,0,-116.0734328,32.70107552
4852,373,373,590,0,-116.0871174,32.6956029
4853,373,373,590,0,-116.087217,32.69574267
4854,373,373,590,0,-116.086912,32.69574017
4855,374,374,590,0,-116.087134,32.69608109
4856,375,375,630,0,-116.0897322,32.69411103
4857,375,375,630,0,-116.0899253,32.69386234
4858,375,375,630,0,-116.0901099,32.69360344
4859,375,375,630,0,-116.0903858,32.69344541
4860,375,375,630,0,-116.090634,32.69324605
4861,375,375,630,0,-116.0908953,32.6930825
4862,375,375,630,0,-116.0910886,32.69283163
4863,375,375,630,0,-116.0912884,32.69258916
4864,375,375,630,0,-116.0915051,32.69235455
4865,379,379,640,0,-116.090915,32.69325746
4866,381,381,640,0,-116.0900726,32.69392434
4867,381,381,640,0,-116.0902814,32.69368787
4868,382,382,680,0,-116.0924946,32.69063676
4869,382,382,680,0,-116.0924737,32.69032253
4870,382,382,680,0,-116.0926386,32.69004814
4871,382,382,680,0,-116.0928154,32.6897822
4872,382,382,680,0,-116.0930188,32.68953966
4873,382,382,680,0,-116.0933043,32.68939525
4874,382,382,680,0,-116.0935717,32.68922691
4875,383,383,690,0,-116.0926043,32.69051105
4876,383,383,690,0,-116.0926694,32.69020893
4877,383,383,690,0,-116.0928511,32.68994514
4878,383,383,690,0,-116.0930311,32.68968195
4879,383,383,690,0,-116.0933139,32.68953161
4880,384,384,700,0,-116.0927354,32.69034165
4881,384,384,700,0,-116.0929158,32.69007908
4882,384,384,700,0,-116.0930935,32.68981309
4883,384,384,700,0,-116.0933657,32.6896457
4884,386,386,710,0,-116.0929294,32.69026914
4885,386,386,710,0,-116.0931148,32.69001208
4886,387,387,960,0,-116.1044114,32.64298472
4887,388,388,960,0,-116.0954998,32.65532683
4888,389,389,960,0,-116.104936,32.64214415
4889,389,389,960,0,-116.1047074,32.64235495
4890,393,393,950,0,-116.098402,32.6514478
4891,394,394,950,0,-116.0994458,32.65021063
4892,394,394,950,0,-116.0993321,32.65047311
4893,394,394,950,0,-116.0990377,32.65058729
4894,395,395,950,0,-116.0957118,32.65518858
4895,395,395,950,0,-116.0955641,32.65544227
4896,395,395,950,0,-116.0953072,32.65562591
4897,396,396,950,0,-116.1072325,32.64291297
4898,396,396,950,0,-116.1071322,32.64316445
4899,396,396,950,0,-116.1069587,32.64340892
4900,396,396,950,0,-116.1068716,32.64339461
4901,396,396,950,0,-116.1069718,32.64310987
4902,397,397,950,0,-116.106898,32.64288429
4903,397,397,950,0,-116.1067407,32.64315517
4904,397,397,950,0,-116.1065645,32.64341687
4905,397,397,950,0,-116.1063864,32.64367626
4906,397,397,950,0,-116.1062098,32.64393107
4907,397,397,950,0,-116.1060285,32.6441707
4908,397,397,950,0,-116.105891,32.64423367
4909,397,397,950,0,-116.1060211,32.64396833
4910,397,397,950,0,-116.1061631,32.64368826
4911,397,397,950,0,-116.1063022,32.64341132
4912,397,397,950,0,-116.106448,32.6431437
4913,397,397,950,0,-116.1066209,32.64289397
4914,398,398,950,0,-116.1060075,32.64266154
4915,398,398,950,0,-116.1059379,32.64292028
4916,398,398,950,0,-116.105889,32.64323064
4917,398,398,950,0,-116.1058463,32.64354508
4918,398,398,950,0,-116.10564,32.6437625
4919,398,398,950,0,-116.1054571,32.64401552
4920,398,398,950,0,-116.1052386,32.64424744
4921,398,398,950,0,-116.1049836,32.64444001
4922,398,398,950,0,-116.1046807,32.64453814
4923,398,398,950,0,-116.1043693,32.64461085
4924,398,398,950,0,-116.1040804,32.64473108
4925,398,398,950,0,-116.1038241,32.64480657
4926,398,398,950,0,-116.1038983,32.64450531
4927,398,398,950,0,-116.1038797,32.64418717
4928,401,401,940,0,-116.0958601,32.65503867
4929,401,401,940,0,-116.0958772,32.65528579
4930,401,401,940,0,-116.0956681,32.65552366
4931,401,401,940,0,-116.0954242,32.65572817
4932,401,401,940,0,-116.0951963,32.65594887
4933,402,402,940,0,-116.1002111,32.64937233
4934,402,402,940,0,-116.1000105,32.64961807
4935,402,402,940,0,-116.0998476,32.64988952
4936,402,402,940,0,-116.0997307,32.65015932
4937,402,402,940,0,-116.0996244,32.65045403
4938,402,402,940,0,-116.0993944,32.65065578
4939,402,402,940,0,-116.0991448,32.65085263
4940,402,402,940,0,-116.0989688,32.65105296
4941,402,402,940,0,-116.0987281,32.65124837
4942,402,402,940,0,-116.0987188,32.65152251
4943,402,402,940,0,-116.098428,32.6516462
4944,402,402,940,0,-116.0981116,32.65167523
4945,403,403,940,0,-116.1081381,32.64466594
4946,403,403,940,0,-116.107994,32.64444609
4947,403,403,940,0,-116.1078276,32.64425905
4948,403,403,940,0,-116.1076563,32.64444154
4949,403,403,940,0,-116.1074457,32.64467096
4950,403,403,940,0,-116.1072356,32.64490924
4951,403,403,940,0,-116.1070222,32.64514466
4952,403,403,940,0,-116.106798,32.64536339
4953,403,403,940,0,-116.1065973,32.64560252
4954,403,403,940,0,-116.1064586,32.64544431
4955,403,403,940,0,-116.1062883,32.64562563
4956,403,403,940,0,-116.1060718,32.64579459
4957,403,403,940,0,-116.1057569,32.64584191
4958,403,403,940,0,-116.1057193,32.64560746
4959,403,403,940,0,-116.1054826,32.64562505
4960,403,403,940,0,-116.1052727,32.64585203
4961,403,403,940,0,-116.1050399,32.64605972
4962,403,403,940,0,-116.1048232,32.64628753
4963,403,403,940,0,-116.1046133,32.64636316
4964,403,403,940,0,-116.1044813,32.64617716
4965,403,403,940,0,-116.1044761,32.64600246
4966,403,403,940,0,-116.10429,32.64621581
4967,403,403,940,0,-116.1039777,32.64627861
4968,403,403,940,0,-116.1036604,32.64629712
4969,403,403,940,0,-116.1033411,32.64631534
4970,403,403,940,0,-116.1032377,32.6462739
4971,403,403,940,0,-116.103342,32.64598022
4972,403,403,940,0,-116.1033278,32.64566101
4973,403,403,940,0,-116.1033329,32.64535131
4974,403,403,940,0,-116.1032851,32.64504657
4975,408,408,930,0,-116.1013245,32.64775053
4976,409,409,930,0,-116.1021286,32.65331747
4977,410,410,930,0,-116.1019281,32.6471298
4978,410,410,930,0,-116.1018598,32.6473811
4979,411,411,930,0,-116.0959589,32.65491338
4980,411,411,930,0,-116.0962087,32.65510689
4981,411,411,930,0,-116.0960437,32.65528212
4982,411,411,930,0,-116.0958552,32.65554058
4983,411,411,930,0,-116.095592,32.655722
4984,411,411,930,0,-116.0953627,32.65594371
4985,411,411,930,0,-116.0951108,32.65613602
4986,412,412,930,0,-116.1005707,32.64912337
4987,412,412,930,0,-116.1005962,32.64941457
4988,412,412,930,0,-116.1003088,32.6495395
4989,412,412,930,0,-116.1002127,32.64983998
4990,412,412,930,0,-116.1000507,32.65010545
4991,412,412,930,0,-116.0999341,32.65039386
4992,412,412,930,0,-116.0998404,32.65068939
4993,412,412,930,0,-116.0995907,32.65084334
4994,412,412,930,0,-116.0994021,32.65107557
4995,412,412,930,0,-116.0992748,32.6513383
4996,412,412,930,0,-116.0991202,32.65161509
4997,412,412,930,0,-116.098852,32.65175595
4998,412,412,930,0,-116.0985375,32.65180892
4999,412,412,930,0,-116.0982302,32.65187495
5000,412,412,930,0,-116.0979282,32.65194801
5001,413,413,930,0,-116.1063618,32.64775826
5002,413,413,930,0,-116.1060519,32.64769749
5003,413,413,930,0,-116.1057455,32.64763963
5004,413,413,930,0,-116.1054455,32.64757992
5005,413,413,930,0,-116.1052442,32.64761704
5006,413,413,930,0,-116.1049475,32.64768662
5007,413,413,930,0,-116.104666,32.64771379
5008,413,413,930,0,-116.1043772,32.64764716
5009,413,413,930,0,-116.1041517,32.64772293
5010,413,413,930,0,-116.1038972,32.6478524
5011,413,413,930,0,-116.1036543,32.64804766
5012,413,413,930,0,-116.1035246,32.64784279
5013,413,413,930,0,-116.103298,32.64790699
5014,413,413,930,0,-116.1030017,32.64797119
5015,413,413,930,0,-116.1026859,32.64801369
5016,413,413,930,0,-116.102607,32.64783673
5017,413,413,930,0,-116.1026365,32.64753061
5018,413,413,930,0,-116.1024206,32.647384
5019,413,413,930,0,-116.1023209,32.64713915
5020,413,413,930,0,-116.1021783,32.64686954
5021,418,418,920,0,-116.1018072,32.65338532
5022,418,418,920,0,-116.1020341,32.65317615
5023,418,418,920,0,-116.1023356,32.65307149
5024,419,419,920,0,-116.0972963,32.65315386
5025,419,419,920,0,-116.0975084,32.65334916
5026,419,419,920,0,-116.0972473,32.65343857
5027,419,419,920,0,-116.0970216,32.65329938
5028,420,420,920,0,-116.1038212,32.66009196
5029,420,420,920,0,-116.1035027,32.66009083
5030,420,420,920,0,-116.1032196,32.65994893
5031,420,420,920,0,-116.1030729,32.65969325
5032,421,421,920,0,-116.1005863,32.65296379
5033,421,421,920,0,-116.1003401,32.65315234
5034,421,421,920,0,-116.1001374,32.65306295
5035,421,421,920,0,-116.1003203,32.65280787
5036,422,422,920,0,-116.096033,32.65478507
5037,422,422,920,0,-116.0963264,32.65484729
5038,422,422,920,0,-116.0964601,32.65503696
5039,422,422,920,0,-116.0962703,32.65528675
5040,422,422,920,0,-116.0960602,32.65551751
5041,422,422,920,0,-116.0958553,32.65575889
5042,422,422,920,0,-116.0955826,32.65592081
5043,422,422,920,0,-116.0953264,32.65611069
5044,422,422,920,0,-116.0950481,32.65626569
5045,423,423,920,0,-116.1047206,32.64994313
5046,423,423,920,0,-116.1045472,32.64974791
5047,423,423,920,0,-116.1046285,32.64945529
5048,423,423,920,0,-116.1046011,32.64919021
5049,423,423,920,0,-116.1043596,32.64916119
5050,423,423,920,0,-116.1040506,32.64923839
5051,423,423,920,0,-116.1037694,32.64925742
5052,423,423,920,0,-116.1034778,32.64937563
5053,423,423,920,0,-116.1031669,32.64942661
5054,423,423,920,0,-116.102868,32.64952962
5055,423,423,920,0,-116.1026218,32.64951562
5056,423,423,920,0,-116.1023318,32.64962595
5057,423,423,920,0,-116.1020651,32.64951761
5058,423,423,920,0,-116.1019875,32.64935534
5059,423,423,920,0,-116.1017247,32.64941601
5060,423,423,920,0,-116.1014585,32.6495016
5061,423,423,920,0,-116.1014736,32.64922473
5062,423,423,920,0,-116.1015051,32.64895328
5063,423,423,920,0,-116.1014877,32.64871311
5064,423,423,920,0,-116.1016193,32.64846482
5065,423,423,920,0,-116.1017526,32.64818824
5066,423,423,920,0,-116.1015139,32.6483236
5067,423,423,920,0,-116.1012705,32.64851714
5068,423,423,920,0,-116.1011245,32.64874485
5069,423,423,920,0,-116.1010497,32.64876104
5070,423,423,920,0,-116.1008129,32.64859715
5071,423,423,920,0,-116.1006808,32.64872061
5072,423,423,920,0,-116.1007784,32.64900191
5073,423,423,920,0,-116.1009163,32.64926402
5074,423,423,920,0,-116.1007901,32.64954551
5075,423,423,920,0,-116.1005949,32.64976676
5076,423,423,920,0,-116.100515,32.65004473
5077,423,423,920,0,-116.1004426,32.65034922
5078,423,423,920,0,-116.1004376,32.65054707
5079,423,423,920,0,-116.1002373,32.65076729
5080,423,423,920,0,-116.1000423,32.65091595
5081,423,423,920,0,-116.0999967,32.65117711
5082,423,423,920,0,-116.0998314,32.65142802
5083,423,423,920,0,-116.0996137,32.65163003
5084,423,423,920,0,-116.099421,32.65182261
5085,423,423,920,0,-116.0992547,32.65206131
5086,423,423,920,0,-116.0989988,32.65222508
5087,423,423,920,0,-116.098767,32.65241629
5088,423,423,920,0,-116.0984828,32.6524118
5089,423,423,920,0,-116.0982,32.65230983
5090,423,423,920,0,-116.0979843,32.6525349
5091,423,423,920,0,-116.0976667,32.65256532
5092,423,423,920,0,-116.0974512,32.65244417
5093,428,428,910,0,-116.1013616,32.65391084
5094,428,428,910,0,-116.1013661,32.65363872
5095,428,428,910,0,-116.1015973,32.65350689
5096,428,428,910,0,-116.1016859,32.65320399
5097,428,428,910,0,-116.1019626,32.65304679
5098,428,428,910,0,-116.102252,32.65291677
5099,428,428,910,0,-116.1025637,32.65288697
5100,429,429,910,0,-116.1047321,32.66033181
5101,429,429,910,0,-116.1044205,32.66025874
5102,429,429,910,0,-116.1041032,32.66023631
5103,429,429,910,0,-116.1037878,32.66028395
5104,429,429,910,0,-116.10348,32.6603715
5105,429,429,910,0,-116.1032358,32.6601809
5106,429,429,910,0,-116.1029659,32.66001554
5107,429,429,910,0,-116.1028877,32.65972554
5108,430,430,910,0,-116.1008832,32.65000311
5109,430,430,910,0,-116.1009339,32.65024115
5110,430,430,910,0,-116.1009619,32.65055197
5111,430,430,910,0,-116.1010839,32.65077643
5112,430,430,910,0,-116.101284,32.65053511
5113,430,430,910,0,-116.1014227,32.65030009
5114,430,430,910,0,-116.1011486,32.65031983
5115,430,430,910,0,-116.1010756,32.65003243
5116,430,430,910,0,-116.1012055,32.64979238
5117,430,430,910,0,-116.1010652,32.6495191
5118,431,431,910,0,-116.1010123,32.65217417
5119,431,431,910,0,-116.1008132,32.65239884
5120,431,431,910,0,-116.1008867,32.65263721
5121,431,431,910,0,-116.1008027,32.65293595
5122,431,431,910,0,-116.1006066,32.65318834
5123,431,431,910,0,-116.100338,32.65336142
5124,431,431,910,0,-116.100042,32.65347307
5125,431,431,910,0,-116.0999086,32.6532828
5126,431,431,910,0,-116.1000684,32.65301177
5127,431,431,910,0,-116.1002497,32.65276206
5128,431,431,910,0,-116.1004607,32.65253581
5129,431,431,910,0,-116.1006503,32.65229531
5130,432,432,910,0,-116.0961674,32.65455587
5131,432,432,910,0,-116.0964409,32.65471323
5132,432,432,910,0,-116.0966688,32.65491688
5133,432,432,910,0,-116.0965272,32.65518581
5134,432,432,910,0,-116.0963427,32.65544226
5135,432,432,910,0,-116.0965146,32.65557914
5136,432,432,910,0,-116.0967156,32.65579291
5137,432,432,910,0,-116.0965302,32.65602711
5138,432,432,910,0,-116.0962213,32.65610163
5139,432,432,910,0,-116.0959338,32.6560419
5140,432,432,910,0,-116.0956359,32.65608636
5141,432,432,910,0,-116.0953747,32.65626889
5142,432,432,910,0,-116.0950636,32.65633536
5143,433,433,910,0,-116.1034042,32.65169904
5144,433,433,910,0,-116.1032422,32.65148952
5145,433,433,910,0,-116.1030144,32.65137024
5146,433,433,910,0,-116.1032814,32.65128131
5147,433,433,910,0,-116.1035673,32.65124538
5148,433,433,910,0,-116.1035517,32.65094255
5149,433,433,910,0,-116.1034672,32.65067359
5150,433,433,910,0,-116.1033702,32.65045716
5151,433,433,910,0,-116.1031725,32.65044037
5152,433,433,910,0,-116.1029051,32.65056007
5153,433,433,910,0,-116.1026873,32.65039925
5154,433,433,910,0,-116.1024467,32.6505142
5155,433,433,910,0,-116.1022082,32.65064068
5156,433,433,910,0,-116.1019932,32.65083132
5157,433,433,910,0,-116.1017816,32.65106895
5158,433,433,910,0,-116.1015642,32.65130027
5159,433,433,910,0,-116.1013753,32.6515358
5160,433,433,910,0,-116.1011456,32.65175041
5161,433,433,910,0,-116.1009149,32.65196552
5162,433,433,910,0,-116.1006733,32.65213482
5163,433,433,910,0,-116.1004152,32.65221085
5164,433,433,910,0,-116.1002102,32.65244006
5165,433,433,910,0,-116.1000199,32.65268993
5166,433,433,910,0,-116.099787,32.65286554
5167,433,433,910,0,-116.0998821,32.65266719
5168,433,433,910,0,-116.1000627,32.65241904
5169,433,433,910,0,-116.1002637,32.6521873
5170,433,433,910,0,-116.100327,32.65189885
5171,433,433,910,0,-116.1002527,32.65186585
5172,433,433,910,0,-116.1000242,32.65207468
5173,433,433,910,0,-116.099809,32.65230937
5174,433,433,910,0,-116.0995747,32.65252419
5175,433,433,910,0,-116.0993847,32.65277117
5176,433,433,910,0,-116.0991478,32.65297313
5177,433,433,910,0,-116.0989509,32.6532011
5178,433,433,910,0,-116.0987433,32.65342943
5179,433,433,910,0,-116.0985753,32.65367021
5180,433,433,910,0,-116.0983533,32.65387103
5181,433,433,910,0,-116.0982095,32.65360214
5182,433,433,910,0,-116.0979228,32.65349683
5183,433,433,910,0,-116.0977198,32.65368642
5184,433,433,910,0,-116.0974414,32.65382929
5185,433,433,910,0,-116.0973146,32.65405376
5186,433,433,910,0,-116.0973344,32.65391358
