OBJECTID,ORIG_FID,Shape_Length,Longitude,Latitude,Z
1405,72,0,-116.0022645,32.72667352,169.9997047
1406,72,0,-116.0023271,32.72640491,170.0266533
1407,72,0,-116.0024278,32.72613867,169.9807244
1408,72,0,-116.002171,32.7259689,170.0006403
1409,72,0,-116.0021963,32.72578091,169.9937254
1410,72,0,-116.0019499,32.72567074,169.9925219
1411,72,0,-116.0017483,32.72547914,170.003842
1412,73,0,-116.0251732,32.73652778,190
1413,73,0,-116.0249473,32.73630751,189.9994752
1414,73,0,-116.0248328,32.73604598,189.9969141
1415,73,0,-116.024678,32.73580706,190.0009257
1416,73,0,-116.024468,32.73559494,189.9927815
1417,73,0,-116.0244969,32.73530951,190.0004756
1418,73,0,-116.0243141,32.73507287,190.0071976
1419,73,0,-116.0241118,32.73486475,189.9948503
1420,73,0,-116.0241839,32.73461946,190.0068262
1421,73,0,-116.0242564,32.73431658,189.999951
1422,73,0,-116.0242114,32.73400528,190.0000324
1423,73,0,-116.0240023,32.73376959,189.9932398
1424,73,0,-116.0238181,32.73352764,189.9977917
1425,73,0,-116.0236568,32.73327092,189.999694
1426,73,0,-116.0235082,32.73299094,189.9992576
1427,73,0,-116.0233936,32.7326984,190.001804
1428,73,0,-116.0232969,32.73239779,190.0007748
1429,73,0,-116.0231142,32.73214186,189.9990578
1430,73,0,-116.0229418,32.73187912,190.0058919
1431,73,0,-116.0226658,32.73172861,190.0020978
1432,73,0,-116.0224034,32.7315933,189.9991889
1433,73,0,-116.0222406,32.73134083,190.0001303
1434,73,0,-116.0220679,32.73108598,189.9978549
1435,73,0,-116.0218425,32.73097469,189.9995966
1436,73,0,-116.0216187,32.73078738,190.000053
1437,73,0,-116.0215158,32.73056342,190.0012665
1438,73,0,-116.021333,32.73033729,189.9860082
1439,73,0,-116.021281,32.73016615,189.9703474
1440,73,0,-116.020964,32.73017781,189.9989495
1441,73,0,-116.020658,32.73011514,190.0001775
1442,73,0,-116.0203756,32.73008527,189.9952413
1443,73,0,-116.0201271,32.73008672,189.9984983
1444,73,0,-116.0199597,32.72988102,190.0031794
1445,73,0,-116.0196865,32.72983541,189.995013
1446,73,0,-116.0194137,32.72967292,189.9995911
1447,73,0,-116.0192998,32.7294024,189.9944757
1448,73,0,-116.0193431,32.72937985,190.002492
1449,73,0,-116.0194812,32.7291987,189.9335323
1450,73,0,-116.0196952,32.72902227,190.0026049
1451,73,0,-116.0198473,32.72892404,189.9550794
1452,73,0,-116.0195423,32.72886237,189.9613597
1453,73,0,-116.0196642,32.72862604,190.0054613
1454,73,0,-116.0195711,32.72841656,190.0279778
1455,73,0,-116.019416,32.72868146,189.9429369
1456,73,0,-116.0193417,32.72898225,190.0020879
1457,73,0,-116.019088,32.72913329,189.9721234
1458,73,0,-116.0188326,32.72897373,189.9975419
1459,73,0,-116.0188767,32.72874299,190.0124101
1460,73,0,-116.0186314,32.72867766,190.0042914
1461,73,0,-116.0183532,32.72854535,189.99452
1462,73,0,-116.0182798,32.72836679,189.9522214
1463,73,0,-116.0185401,32.7282158,190.040182
1464,73,0,-116.0187542,32.72807634,190.0186099
1465,73,0,-116.0184686,32.72799453,189.9777428
1466,73,0,-116.0181704,32.72806238,190.0128042
1467,73,0,-116.0179024,32.72797966,190.0646906
1468,73,0,-116.01764,32.72809569,189.9900705
1469,73,0,-116.0174959,32.72795223,189.9936338
1470,73,0,-116.0171816,32.72791994,189.9997521
1471,73,0,-116.0170199,32.72765202,189.9983949
1472,73,0,-116.01688,32.72740432,189.9997127
1473,73,0,-116.0165733,32.72732591,190.0011812
1474,73,0,-116.0162565,32.72736009,189.9973649
1475,73,0,-116.0159415,32.72731051,189.998361
1476,73,0,-116.0156213,32.72729977,190.0256726
1477,73,0,-116.0155483,32.72725465,189.9976136
1478,73,0,-116.015866,32.72721756,189.993397
1479,73,0,-116.0161769,32.72714735,190.0358284
1480,73,0,-116.0164957,32.72712172,189.9869744
1481,73,0,-116.0167113,32.72693285,190.0023552
1482,73,0,-116.0165421,32.72689324,190.0300679
1483,73,0,-116.0163225,32.72704818,189.9961548
1484,73,0,-116.0160076,32.72699752,190.0080053
1485,73,0,-116.0157686,32.72678992,190.0141942
1486,73,0,-116.0155416,32.7265942,190.0118806
1487,73,0,-116.0153932,32.72683294,189.9998552
1488,73,0,-116.0152001,32.72702504,189.9167104
1489,73,0,-116.0149075,32.72710007,189.9999473
1490,73,0,-116.0146171,32.72704469,190.0001109
1491,73,0,-116.0143464,32.72689678,190.0003364
1492,73,0,-116.0140639,32.72676844,190.0080124
1493,73,0,-116.0137785,32.72662773,190.0037894
1494,73,0,-116.013554,32.72642899,189.9935443
1495,73,0,-116.0134285,32.7263512,190.0002905
1496,74,0,-116.0212557,32.73662037,180
1497,74,0,-116.0211875,32.73633768,180.002141
1498,74,0,-116.0211013,32.7360747,180.0018442
1499,74,0,-116.0208607,32.73588031,179.9997176
1500,74,0,-116.0209053,32.73558304,179.9981323
1501,74,0,-116.0210183,32.7353136,180.0000236
1502,74,0,-116.0208789,32.73504255,180.0003029
1503,74,0,-116.0207793,32.73476299,179.9991693
1504,74,0,-116.0207457,32.73445606,179.9988427
1505,74,0,-116.0206282,32.73417233,180.0020327
1506,74,0,-116.0204687,32.73390205,179.9970542
1507,74,0,-116.0201859,32.73376355,179.9999592
1508,74,0,-116.0199424,32.73357716,179.9923081
1509,74,0,-116.0196837,32.73339371,180.0012465
1510,74,0,-116.0193957,32.73325816,179.9998359
1511,74,0,-116.0191634,32.73309538,179.999985
1512,74,0,-116.0190443,32.73282538,179.9998415
1513,74,0,-116.0188814,32.73255599,179.9988299
1514,74,0,-116.0188333,32.73225389,180.0018938
1515,74,0,-116.018662,32.73199116,180.0000917
1516,74,0,-116.0184763,32.73188045,180.0048426
1517,74,0,-116.0182149,32.7317081,179.9923259
1518,74,0,-116.0179972,32.73155085,180.004861
1519,74,0,-116.0178022,32.73172409,180.0039628
1520,74,0,-116.017516,32.73163863,179.9922436
1521,74,0,-116.0175099,32.73132852,179.9910079
1522,74,0,-116.0173565,32.7312582,179.9815691
1523,74,0,-116.0173757,32.73113188,179.9912185
1524,74,0,-116.0171556,32.73111727,180.0036588
1525,74,0,-116.0168892,32.73106353,180.002919
1526,74,0,-116.0167446,32.73091282,179.9829435
1527,74,0,-116.016535,32.73073632,179.9973858
1528,74,0,-116.016384,32.7306278,180.0060399
1529,74,0,-116.0164202,32.73038438,179.976833
1530,74,0,-116.0161094,32.73037349,179.9961305
1531,74,0,-116.0158984,32.73017974,179.9994627
1532,74,0,-116.0155971,32.73009717,180.0007692
1533,74,0,-116.0153795,32.72999051,180.0159919
1534,74,0,-116.0150729,32.73008342,179.9954955
1535,74,0,-116.0147702,32.73018801,179.9998543
1536,74,0,-116.0144574,32.73025586,179.9916279
1537,74,0,-116.0142635,32.73020177,180.004948
1538,74,0,-116.0143761,32.73002006,180.0166581
1539,74,0,-116.0141978,32.73000551,180.0049445
1540,74,0,-116.0144424,32.72984051,179.9979463
1541,74,0,-116.0147299,32.72970375,179.9903094
1542,74,0,-116.0150104,32.72955407,179.9822097
1543,74,0,-116.0151545,32.72935209,180.0000627
1544,74,0,-116.0151049,32.72909171,179.9657305
1545,74,0,-116.015013,32.72902422,180.005756
1546,74,0,-116.0148774,32.72883828,180.0151855
1547,74,0,-116.0146598,32.72902878,179.9993149
1548,74,0,-116.0145084,32.72884735,179.9948466
1549,74,0,-116.0145528,32.72862357,180.0082777
1550,74,0,-116.0147695,32.72843156,180.0004924
1551,74,0,-116.0145275,32.72837205,179.996534
1552,74,0,-116.0142407,32.72850583,179.9548761
1553,74,0,-116.0139824,32.72867482,179.9989482
1554,74,0,-116.0137034,32.72881594,180.0003474
1555,74,0,-116.0133938,32.72883721,180.0083339
1556,74,0,-116.013079,32.72886658,179.9679114
1557,74,0,-116.0128226,32.72873307,180.0019734
1558,74,0,-116.0127195,32.72898866,180.0015847
1559,74,0,-116.0124307,32.7289323,179.9992829
1560,74,0,-116.0121986,32.7287746,180.037181
1561,74,0,-116.0120297,32.72863299,180.0152373
1562,74,0,-116.0117509,32.72867774,179.9999362
1563,74,0,-116.0115297,32.72889982,179.9983744
1564,74,0,-116.011268,32.72906786,180.0014151
1565,74,0,-116.0110054,32.72924141,179.9905516
1566,74,0,-116.0107246,32.72939184,179.9986613
1567,74,0,-116.0104756,32.72959215,180.0039863
1568,74,0,-116.0102556,32.72982467,179.9967552
1569,74,0,-116.0099913,32.72990835,179.9989935
1570,74,0,-116.0098749,32.72962185,179.9969937
1571,74,0,-116.0100738,32.72938265,179.9815177
1572,74,0,-116.0103576,32.72924419,180.0358235
1573,74,0,-116.0106578,32.72919643,179.9972074
1574,74,0,-116.0109512,32.72908852,179.9687472
1575,74,0,-116.0112237,32.72893518,179.9999973
1576,74,0,-116.0113678,32.72865713,180.0005484
1577,74,0,-116.0111097,32.72852194,180.0002072
1578,74,0,-116.0108645,32.72843624,180.0025438
1579,74,0,-116.0106182,32.7282373,179.9986548
1580,74,0,-116.0103482,32.7280839,179.9934053
1581,74,0,-116.0100789,32.72793643,180.0083656
1582,74,0,-116.0097975,32.7278186,180.0014833
1583,74,0,-116.0095389,32.72799478,180.0017545
1584,74,0,-116.0094307,32.72785994,180.0118941
1585,74,0,-116.0092286,32.72769486,180.0124236
1586,74,0,-116.008935,32.72760444,180.0000066
1587,74,0,-116.0086467,32.72751097,180.0014244
1588,74,0,-116.0084246,32.72728637,179.9999463
1589,74,0,-116.0081255,32.72718351,180.0049153
1590,74,0,-116.0078522,32.72711311,179.9918932
1591,74,0,-116.0075484,32.72707488,179.9981915
1592,74,0,-116.0073541,32.72684153,180.0010136
1593,74,0,-116.0070772,32.7266924,179.9959469
1594,74,0,-116.0067993,32.72658772,179.9987218
1595,74,0,-116.0065678,32.7264192,179.9902202
1596,74,0,-116.0063651,32.72650298,179.960548
1597,74,0,-116.0062091,32.72632962,179.984982
1598,74,0,-116.0060161,32.72639483,179.9960913
1599,74,0,-116.0059054,32.72626644,180.0323405
1600,74,0,-116.005643,32.72636365,180.0194453
1601,74,0,-116.0056189,32.72621768,179.9563923
1602,74,0,-116.0056808,32.72597696,180.0348838
1603,74,0,-116.0054368,32.72616184,179.9746916
1604,74,0,-116.0051785,32.7260153,180.0035251
1605,74,0,-116.0050501,32.7257488,180.0053035
1606,74,0,-116.0047659,32.72587607,180.002951
1607,74,0,-116.0045836,32.72613339,179.9997261
1608,74,0,-116.0043532,32.7259711,180.0000315
1609,74,0,-116.0040972,32.72579851,179.9936882
1610,74,0,-116.0040989,32.72565277,179.9982079
