OBJECTID,ORIG_FID,Shape_Length,Z,Longitude,Latitude
2310,40,0,200.0145078,-116.0137608,32.72423191
2311,40,0,199.9984121,-116.0137549,32.7241281
2312,40,0,199.9966623,-116.0137553,32.72402155
2313,40,0,199.9995849,-116.0137479,32.72391561
2314,40,0,200.0031733,-116.0137698,32.72381117
2315,40,0,199.9992862,-116.013791,32.72370723
2316,40,0,199.9992664,-116.0137633,32.72361037
2317,40,0,199.999003,-116.0136622,32.72360577
2318,40,0,199.9986839,-116.0135716,32.72366088
2319,40,0,199.9949613,-116.0134955,32.72361319
2320,40,0,200.0002128,-116.0134582,32.72352142
2321,40,0,200.0041156,-116.0133547,32.72349674
2322,40,0,199.9992604,-116.0132486,32.72350417
2323,40,0,199.9963996,-116.0131442,32.72350469
2324,40,0,200.0002996,-116.0130438,32.72347299
2325,40,0,200.0004682,-116.0129448,32.72346471
2326,40,0,199.9938671,-116.0128468,32.72350519
2327,40,0,199.9999106,-116.0127596,32.72356405
2328,40,0,199.9994612,-116.0126799,32.72355578
2329,40,0,199.9992417,-116.0125883,32.72353614
2330,40,0,200.0003153,-116.0125027,32.723506
2331,40,0,200.0008252,-116.0124156,32.72344678
2332,40,0,199.9996965,-116.0123138,32.72341983
2333,40,0,199.9952164,-116.0122072,32.72341328
2334,40,0,199.9998564,-116.0121004,32.72340845
2335,40,0,199.9925175,-116.0120026,32.72336938
2336,40,0,199.9925953,-116.0119171,32.72330762
2337,40,0,200.0015027,-116.0118328,32.72324316
2338,40,0,200.0005384,-116.0117289,32.72322938
2339,40,0,199.9993551,-116.0116225,32.72322271
2340,40,0,199.9995985,-116.0115222,32.7232443
2341,40,0,199.9985388,-116.0114283,32.72319577
2342,40,0,200.0041756,-116.0113518,32.72312475
2343,40,0,199.9966883,-116.0112648,32.72306953
2344,40,0,200.0000164,-116.0111725,32.72301566
2345,40,0,199.999461,-116.011077,32.72296806
2346,40,0,200.000161,-116.0109732,32.72294721
2347,40,0,199.9990768,-116.0108679,32.72295786
2348,40,0,200.0002258,-116.0107694,32.72292069
2349,40,0,200.0049645,-116.0107055,32.722836
2350,40,0,199.997399,-116.010626,32.72276629
2351,40,0,199.998719,-116.0105248,32.72273668
2352,40,0,200.0003569,-116.0104326,32.72268624
2353,40,0,200.0008687,-116.0103286,32.72266243
2354,40,0,199.9995869,-116.0102231,32.7226751
2355,40,0,199.997378,-116.010118,32.72267695
2356,40,0,200.0035532,-116.0100237,32.72262734
2357,40,0,200.010429,-116.0099363,32.72256901
2358,40,0,200.0006956,-116.009868,32.72249317
2359,40,0,200.0029094,-116.0098191,32.72239923
2360,40,0,200.000093,-116.0097287,32.7223446
2361,40,0,200.0003623,-116.0096274,32.72231063
2362,40,0,199.9960946,-116.0095232,32.72230473
2363,40,0,200.0003425,-116.0094456,32.7223653
2364,40,0,200.0023273,-116.0093615,32.72242781
2365,40,0,199.9980664,-116.009283,32.72249853
2366,40,0,199.9974454,-116.0092169,32.72258161
2367,40,0,200.0080545,-116.0091387,32.72265344
2368,40,0,199.9825419,-116.0090526,32.72271413
2369,40,0,200.0036272,-116.0089546,32.72273898
2370,40,0,200.0030903,-116.008884,32.72267186
2371,40,0,199.999752,-116.00885,32.72257073
2372,40,0,199.9974232,-116.0088085,32.72247255
2373,40,0,199.9999616,-116.0088039,32.72236683
2374,40,0,200.0002919,-116.0087834,32.72226625
2375,40,0,200.003222,-116.0088794,32.72221936
2376,40,0,200.0143313,-116.0089669,32.72215817
2377,40,0,199.9840578,-116.0090619,32.72211073
2378,40,0,200.0146967,-116.0091541,32.72206681
2379,40,0,199.9833582,-116.0092295,32.72199541
2380,40,0,200.0008523,-116.0092173,32.72190689
2381,40,0,200.0000418,-116.0091678,32.72181245
2382,40,0,200.0091211,-116.0090956,32.72173441
2383,40,0,200.0005615,-116.0090095,32.72167778
2384,40,0,200.0043756,-116.0089514,32.72158861
2385,40,0,200.0005939,-116.0088926,32.72150033
2386,40,0,200.0047697,-116.0088371,32.72141295
2387,40,0,199.9999733,-116.0087607,32.72134188
2388,40,0,199.9770183,-116.0087405,32.72123838
2389,40,0,200.004225,-116.0087845,32.72114508
2390,40,0,200.0003265,-116.0087215,32.72106071
2391,40,0,200.0002346,-116.00866,32.72097343
2392,40,0,199.9984177,-116.0086306,32.72087197
2393,40,0,200.0037248,-116.0086299,32.72076559
2394,40,0,200.0041769,-116.0086014,32.72066382
2395,40,0,200.0050098,-116.0085363,32.72057996
2396,40,0,200.002914,-116.0084945,32.72048192
2397,40,0,199.9992846,-116.0084301,32.7204033
2398,40,0,200.0003228,-116.0083298,32.72036638
2399,40,0,200.0003064,-116.0082309,32.72032628
2400,40,0,200.00209,-116.0081978,32.72022683
2401,40,0,200.0049142,-116.0081899,32.72012556
2402,40,0,199.9999869,-116.0081482,32.72003191
2403,40,0,199.9965895,-116.0081289,32.71993383
2404,40,0,200.0003516,-116.0080656,32.71984834
2405,40,0,200.000444,-116.0080106,32.71975684
2406,40,0,199.994201,-116.0079317,32.71968599
2407,40,0,200.0006335,-116.0078817,32.71959433
2408,40,0,199.9998161,-116.0078744,32.71948915
2409,40,0,199.9842797,-116.0077897,32.71942907
2410,40,0,199.999439,-116.0077934,32.71934146
2411,40,0,199.9989181,-116.007784,32.71924633
2412,40,0,199.9999878,-116.0077852,32.71914402
2413,40,0,199.9988549,-116.0077654,32.71904163
2414,40,0,200.0005692,-116.0078155,32.71895363
2415,40,0,200.0002012,-116.0078573,32.71885634
2416,40,0,199.9999422,-116.0078554,32.7187505
2417,40,0,199.9991844,-116.0078803,32.71864672
2418,40,0,200.0005459,-116.0079204,32.7185484
2419,40,0,200.0008926,-116.0079507,32.71844946
2420,40,0,200.0017007,-116.0080207,32.71836883
2421,40,0,199.9991444,-116.0080834,32.71828236
2422,40,0,199.9997489,-116.0081385,32.7181912
2423,40,0,200.0250872,-116.0081317,32.7180987
2424,40,0,199.9981384,-116.0080263,32.71810278
2425,40,0,199.9891129,-116.0079239,32.71810895
2426,40,0,199.9927717,-116.0078179,32.71809839
2427,40,0,199.9657098,-116.0077117,32.71809089
2428,40,0,200.006999,-116.0076053,32.71809139
2429,40,0,200.001024,-116.0074989,32.71808156
2430,40,0,200.0052503,-116.0073922,32.71808362
2431,40,0,199.9858374,-116.0072861,32.71809578
2432,40,0,199.9518786,-116.0071889,32.71813623
2433,40,0,200.0864559,-116.0071026,32.71808364
2434,40,0,199.9959839,-116.0070113,32.71802825
2435,40,0,200.0304476,-116.0069502,32.71794546
2436,40,0,200.0012156,-116.0068992,32.71785412
2437,40,0,200.0200848,-116.0068414,32.71777283
2438,40,0,199.9983236,-116.0068533,32.71767156
2439,40,0,200.002562,-116.0068917,32.71757188
2440,40,0,199.993853,-116.0069514,32.71748393
2441,40,0,200.0041307,-116.0070118,32.71739634
2442,40,0,200.0021982,-116.0070731,32.71730891
2443,40,0,199.9033481,-116.0071587,32.71724981
2444,40,0,200.0063454,-116.0072654,32.71725202
2445,40,0,199.9745577,-116.0073519,32.71719059
2446,40,0,199.9877328,-116.0074424,32.71713563
2447,40,0,200.0001787,-116.0075464,32.71711086
2448,40,0,199.9995035,-116.0075638,32.71703693
2449,40,0,200.0010186,-116.007462,32.71703754
2450,40,0,199.994954,-116.0073554,32.71703115
2451,40,0,199.9959108,-116.0072497,32.7170312
2452,40,0,200.0088697,-116.0071486,32.71699699
2453,40,0,199.9989223,-116.0070444,32.71697914
2454,40,0,200.0003888,-116.0069379,32.71698602
2455,40,0,199.995971,-116.0068312,32.71698901
2456,40,0,200.0058643,-116.006754,32.71692534
2457,40,0,200.0001681,-116.0067314,32.71682358
2458,40,0,200,-116.00673,32.71680556
2459,41,0,200.0000001,-116.0194241,32.72680556
2460,41,0,200.0018956,-116.0195307,32.72680823
2461,41,0,199.9989307,-116.0195162,32.72679737
2462,41,0,200.0000001,-116.0194241,32.72680556
2463,42,0,199.9999997,-116.0202315,32.7269452
2464,42,0,200.0166138,-116.0203377,32.72693699
2465,42,0,199.9956494,-116.0203197,32.72688413
2466,42,0,199.9943506,-116.0202142,32.72686768
2467,42,0,200.0192358,-116.0201076,32.72685987
2468,42,0,200.0033531,-116.0200009,32.72686106
2469,42,0,199.9599449,-116.0198957,32.72687184
2470,42,0,200.0031525,-116.0198424,32.72690097
2471,42,0,199.9960562,-116.0199482,32.72691594
2472,42,0,200.0035068,-116.0200541,32.72693036
2473,42,0,200.0114972,-116.0201605,32.72694076
2474,42,0,199.9999997,-116.0202315,32.7269452
2475,43,0,199.9774049,-116.0202933,32.72722566
2476,43,0,199.9966668,-116.0201944,32.72726167
2477,43,0,199.9960446,-116.0200886,32.72727704
2478,43,0,199.9757928,-116.0199826,32.72728979
2479,43,0,200.0079433,-116.0198763,32.72730114
2480,43,0,200.0062098,-116.0197703,32.72729655
2481,43,0,199.9486584,-116.0196659,32.72728147
2482,43,0,199.9995367,-116.0195909,32.72720644
2483,43,0,199.9961647,-116.0195084,32.7271393
2484,43,0,199.9905536,-116.0194209,32.72707896
2485,43,0,200.011943,-116.0193274,32.72702906
2486,43,0,199.9986929,-116.0192314,32.72698583
2487,43,0,199.995122,-116.0191292,32.72695564
2488,43,0,200.0280414,-116.0191104,32.72693514
2489,44,0,179.9999998,-116.0059933,32.72726852
2490,44,0,180.0176005,-116.0060916,32.72722979
2491,44,0,179.9911779,-116.0061968,32.72722871
2492,44,0,180.0299558,-116.0062632,32.72728625
2493,44,0,179.9593139,-116.0062287,32.72738568
2494,44,0,180.038615,-116.0061809,32.72748062
2495,44,0,179.957534,-116.006127,32.72755711
2496,44,0,179.9721533,-116.0060317,32.72757821
2497,44,0,180.0015676,-116.0059574,32.7275051
2498,44,0,180.0003532,-116.0059483,32.72740468
2499,44,0,179.9987512,-116.0059803,32.7273028
2500,44,0,179.9999998,-116.0059933,32.72726852
2501,45,0,200.0002186,-116.0208262,32.7272719
2502,45,0,200.0022113,-116.0207549,32.72719452
2503,45,0,200.0007589,-116.0206921,32.72711046
2504,45,0,200.0031874,-116.0206812,32.72702036
2505,45,0,199.9977179,-116.0206216,32.72698766
2506,45,0,199.9958516,-116.0205148,32.72698913
2507,45,0,200.0078804,-116.0205005,32.72707613
2508,45,0,200.0070052,-116.0204123,32.72711729
2509,45,0,199.9571683,-116.0203866,32.72715583
2510,46,0,209.9601767,-116.0217839,32.72752183
2511,46,0,209.979464,-116.0218906,32.72752554
2512,46,0,209.9843203,-116.0219974,32.72752642
2513,46,0,209.9697519,-116.0221039,32.72753451
2514,46,0,209.9990836,-116.0222099,32.72754811
2515,46,0,210.0003602,-116.0223164,32.72755581
2516,46,0,209.9990371,-116.022423,32.72755083
2517,46,0,210.0044012,-116.0225288,32.72753619
2518,46,0,210.0015289,-116.0226335,32.7275148
2519,46,0,210.000095,-116.0227373,32.72748918
2520,46,0,209.9992925,-116.0228402,32.72746036
2521,46,0,210.0017043,-116.0229409,32.72742478
2522,46,0,210.00233,-116.0230407,32.72738642
2523,46,0,209.9960444,-116.0230827,32.72732322
2524,46,0,210.0027427,-116.0230007,32.72726329
2525,46,0,210.0011442,-116.0229007,32.72722608
2526,46,0,210.0034681,-116.0228328,32.72717104
2527,46,0,210.0001292,-116.022933,32.72713406
2528,46,0,210.0048786,-116.023034,32.72709917
2529,46,0,210.0001555,-116.0230125,32.72704364
2530,46,0,210.0000608,-116.0229305,32.72698523
2531,46,0,210.0009024,-116.0229877,32.72689524
2532,46,0,209.9991266,-116.0230624,32.72681913
2533,46,0,209.9813707,-116.0229859,32.72678972
2534,46,0,209.9888276,-116.02288,32.72677613
2535,46,0,210.0052813,-116.0227735,32.72676745
2536,46,0,210.0024212,-116.0226668,32.72676084
2537,46,0,209.9988607,-116.02256,32.72675674
2538,46,0,209.999998,-116.0224532,32.7267516
2539,46,0,209.9975889,-116.0223465,32.72674465
2540,46,0,209.9916343,-116.0222399,32.72673642
2541,46,0,209.9999987,-116.0221334,32.72672758
2542,46,0,210.0001168,-116.0220268,32.72671989
2543,46,0,209.99693,-116.0219202,32.72671107
2544,46,0,209.9701406,-116.0218142,32.72669847
2545,46,0,210.0075319,-116.0217173,32.72665752
2546,46,0,210.0152293,-116.0216703,32.72656458
2547,46,0,209.9948042,-116.0216294,32.72646669
2548,46,0,209.9979486,-116.0216153,32.72636194
2549,46,0,209.9999535,-116.021625,32.72625572
2550,46,0,210.0210645,-116.0216364,32.72614965
2551,46,0,210.0054557,-116.021622,32.72605338
2552,46,0,210.018066,-116.0215153,32.72605193
2553,46,0,209.9990308,-116.0214093,32.72606286
2554,46,0,210.0009071,-116.0213027,32.72605684
2555,46,0,210.0083719,-116.0211993,32.72603237
2556,46,0,209.9951887,-116.0210937,32.7260214
2557,46,0,210.0031786,-116.020987,32.72602355
2558,46,0,210.0000342,-116.0208807,32.72601359
2559,46,0,210.005473,-116.020781,32.72605012
2560,46,0,210.0026245,-116.0206817,32.72608711
2561,46,0,210.0084543,-116.0205753,32.72608428
2562,46,0,210.0026742,-116.0204732,32.7260569
2563,46,0,209.9584718,-116.0203944,32.72598673
2564,46,0,210.0035469,-116.0204081,32.72588295
2565,46,0,209.987737,-116.0204281,32.72577806
2566,46,0,210.0011485,-116.0204681,32.72568
2567,46,0,210.0368017,-116.0205315,32.72559498
2568,46,0,210.0939464,-116.0204837,32.72552189
2569,46,0,209.8848223,-116.0204039,32.72549931
2570,46,0,210.2432848,-116.0204848,32.72548244
2571,46,0,209.9442253,-116.0205,32.72538934
2572,46,0,209.9948885,-116.0205567,32.7253011
2573,46,0,210.0478059,-116.0205775,32.72520368
2574,46,0,210.001609,-116.0205451,32.72510219
2575,46,0,209.9934876,-116.0205308,32.72499917
2576,46,0,210.0226472,-116.0204861,32.72494659
2577,46,0,209.9829618,-116.0204098,32.724967
2578,46,0,210.0054507,-116.0203931,32.72507252
2579,46,0,210.0174422,-116.0203735,32.72517763
2580,46,0,210.0028158,-116.0203198,32.72526016
2581,46,0,210.0568103,-116.020217,32.72528928
2582,46,0,209.9825734,-116.020135,32.72535435
2583,46,0,210.0000299,-116.0200456,32.72540284
2584,46,0,209.9996776,-116.0199536,32.72544814
2585,46,0,209.9864281,-116.0198807,32.72538968
2586,46,0,210.0062966,-116.0198105,32.72539087
2587,46,0,209.9839709,-116.0197099,32.72539625
2588,46,0,209.9877533,-116.0196212,32.72534197
2589,46,0,210.0172793,-116.0195174,32.7253392
2590,46,0,209.9980263,-116.0194615,32.72527682
2591,46,0,209.9829473,-116.0194502,32.72517114
2592,46,0,209.9602784,-116.019413,32.72508674
2593,46,0,209.9837957,-116.0193267,32.72513559
2594,46,0,209.9953946,-116.0192418,32.72518746
2595,46,0,209.9996102,-116.0191429,32.72518425
2596,46,0,209.9985901,-116.0190379,32.72516474
2597,46,0,209.9967093,-116.018942,32.72520724
2598,46,0,209.9989222,-116.0188369,32.72520314
2599,46,0,209.996586,-116.0187359,32.72517001
2600,46,0,210.0000199,-116.0186557,32.72509983
2601,46,0,210.0022198,-116.0186032,32.72500732
2602,46,0,209.9986404,-116.018593,32.72490885
2603,46,0,209.993624,-116.0185995,32.72480381
2604,46,0,209.9991472,-116.0186156,32.72469945
2605,46,0,209.9608271,-116.0185938,32.72460935
2606,46,0,210.009052,-116.0185469,32.7245189
2607,46,0,209.9786584,-116.0184914,32.72443085
2608,46,0,210.0083246,-116.0183911,32.72442814
2609,46,0,209.9529598,-116.0183632,32.72434352
2610,46,0,210.0469674,-116.0183951,32.7242465
2611,46,0,209.9916508,-116.0184556,32.72416193
2612,46,0,210.0014697,-116.0185131,32.72407341
2613,46,0,210.0127326,-116.0185545,32.72397618
2614,46,0,209.9220099,-116.0186022,32.72388114
2615,46,0,210.0391474,-116.0186704,32.72380531
2616,46,0,209.9240229,-116.0187164,32.72371662
2617,46,0,210.0088282,-116.0187546,32.72363121
2618,46,0,209.9984156,-116.0186594,32.72358643
2619,46,0,209.9980251,-116.0185608,32.72361467
2620,46,0,209.9177808,-116.0184926,32.72369159
2621,46,0,210.0188752,-116.018401,32.7237429
2622,46,0,209.9525628,-116.0183043,32.72378428
2623,46,0,210.0046126,-116.0181987,32.72379248
2624,46,0,210.0019621,-116.0181507,32.72388531
2625,46,0,210.0078774,-116.0181148,32.72398564
2626,46,0,210.0300504,-116.0180286,32.72403517
2627,46,0,210.0116563,-116.0179457,32.72401571
2628,46,0,210.0055681,-116.0178422,32.72402515
2629,46,0,209.9945666,-116.0177726,32.72410034
2630,46,0,210.0574882,-116.0177055,32.72418289
2631,46,0,209.9371305,-116.0176246,32.7242462
2632,46,0,209.9710601,-116.0175416,32.72431062
2633,46,0,209.9863467,-116.0174761,32.72439431
2634,46,0,209.9811434,-116.0174006,32.72446909
2635,46,0,210.021122,-116.0173215,32.72454012
2636,46,0,209.9903781,-116.01725,32.72461857
2637,46,0,209.9596822,-116.0171652,32.7246832
2638,46,0,210.0421217,-116.0170763,32.72474163
2639,46,0,209.9760698,-116.0170217,32.72483119
2640,46,0,210.0599711,-116.0169603,32.72491679
2641,46,0,209.9805741,-116.0169184,32.72501441
2642,46,0,210.0174136,-116.0168569,32.72509564
2643,46,0,209.9991447,-116.016809,32.72519033
2644,46,0,209.9997647,-116.0167138,32.72522942
2645,46,0,210.0108454,-116.0166338,32.72516206
2646,46,0,209.9911829,-116.0166073,32.72506054
2647,46,0,209.9999067,-116.0166203,32.72495476
2648,46,0,209.9977468,-116.0166583,32.72485524
2649,46,0,210.0051789,-116.01668,32.7247507
2650,46,0,209.999516,-116.0166935,32.72464478
2651,46,0,209.9999919,-116.0167135,32.72453978
2652,46,0,209.9969744,-116.0167397,32.72443623
2653,46,0,210.0014069,-116.0167633,32.72433224
2654,46,0,209.9939302,-116.0167435,32.72422972
2655,46,0,210.0028838,-116.0167281,32.72412439
2656,46,0,210.0003026,-116.0167678,32.72402597
2657,46,0,210.0023137,-116.0168422,32.72394934
2658,46,0,210.0076228,-116.0169183,32.72387497
2659,46,0,210.0000295,-116.0169966,32.72380324
2660,46,0,209.9866252,-116.0170565,32.72371832
2661,46,0,210.0001751,-116.0170837,32.72361668
2662,46,0,209.9899117,-116.0170422,32.72355113
2663,46,0,209.9589163,-116.0169384,32.72352731
2664,46,0,210.0205957,-116.0168438,32.72348369
2665,46,0,209.9936717,-116.016747,32.72346932
2666,46,0,210.0011412,-116.0167168,32.72356528
2667,46,0,209.9898938,-116.0166414,32.72364062
2668,46,0,209.9991843,-116.0165518,32.72369657
2669,46,0,209.9933081,-116.0164643,32.72375668
2670,46,0,209.9918086,-116.0163688,32.72380323
2671,46,0,210.0008547,-116.0162693,32.72384135
2672,46,0,209.99587,-116.0161695,32.7238791
2673,46,0,210.0039086,-116.0160857,32.7239408
2674,46,0,210.0005495,-116.0160379,32.72403528
2675,46,0,210.0065879,-116.0159567,32.72410152
2676,46,0,209.99094,-116.0158602,32.72410957
2677,46,0,210.002963,-116.0157695,32.72405466
2678,46,0,209.9983159,-116.0156661,32.72403009
2679,46,0,209.998417,-116.0155732,32.7239868
2680,46,0,210.005046,-116.0154819,32.72394096
2681,46,0,209.9979041,-116.0153817,32.7239222
2682,46,0,210.0096808,-116.0152943,32.72386162
2683,46,0,209.999547,-116.0152088,32.72379921
2684,46,0,210.0013249,-116.015131,32.72372619
2685,46,0,209.9989858,-116.0150454,32.72366215
2686,46,0,209.9966067,-116.0150325,32.72355712
2687,46,0,210.0006141,-116.0150239,32.72345206
2688,46,0,209.9978114,-116.014976,32.72335714
2689,46,0,210.0194434,-116.0149323,32.72326439
2690,46,0,209.9709339,-116.0149234,32.72315873
2691,46,0,209.9830053,-116.0148739,32.72307651
2692,46,0,210.0157582,-116.0148339,32.72297805
2693,46,0,210.003785,-116.0148102,32.72287414
2694,46,0,209.9993259,-116.014762,32.72278151
2695,46,0,209.998514,-116.0146707,32.72272882
2696,46,0,210.0018244,-116.014565,32.72272844
2697,46,0,210.001862,-116.0144641,32.72275882
2698,46,0,209.9923105,-116.0143574,32.72276279
2699,46,0,209.9998242,-116.0142562,32.72273801
2700,46,0,210.005251,-116.0141583,32.72269599
2701,46,0,210.0018415,-116.0140665,32.72264563
2702,46,0,209.992773,-116.0140624,32.7225439
2703,46,0,209.9924929,-116.0141076,32.72245458
2704,46,0,210.0017757,-116.0141642,32.72236548
2705,46,0,209.9755789,-116.0141882,32.72226192
2706,46,0,209.9888612,-116.014237,32.72216787
2707,46,0,209.9690233,-116.0142724,32.72206725
2708,46,0,209.9967012,-116.0143095,32.72196741
2709,46,0,210.014789,-116.0143405,32.72186515
2710,46,0,209.9872915,-116.0143719,32.7217632
2711,46,0,209.9992497,-116.0144202,32.7216679
2712,46,0,210.0095428,-116.0144625,32.72157001
2713,46,0,209.9969743,-116.0145132,32.7214764
2714,46,0,210.0071729,-116.0145647,32.72138679
2715,46,0,210.0471326,-116.0146139,32.72130746
2716,46,0,210.0078019,-116.0145153,32.72127141
2717,46,0,209.9984742,-116.0144122,32.7212888
2718,46,0,209.9870409,-116.0143169,32.72133313
2719,46,0,209.9873682,-116.0142358,32.7212809
2720,46,0,209.9963193,-116.0141372,32.72124368
2721,46,0,210.0016142,-116.014035,32.72122379
2722,46,0,210.0028975,-116.0139294,32.72122869
2723,46,0,210.0007985,-116.0138437,32.72116612
2724,46,0,210.0021743,-116.0137381,32.72115503
2725,46,0,209.9972914,-116.0136403,32.72112114
2726,46,0,210.002011,-116.0135465,32.72107841
2727,46,0,209.9999448,-116.0134402,32.72108751
2728,46,0,209.9999019,-116.0133402,32.72106308
2729,46,0,209.9991803,-116.0132449,32.72101691
2730,46,0,209.9988327,-116.0131425,32.72099521
2731,46,0,210.0003096,-116.0130392,32.72101584
2732,46,0,209.9944348,-116.012939,32.72105078
2733,46,0,210.007979,-116.0128384,32.72103735
2734,46,0,209.9999779,-116.0127317,32.72104275
2735,46,0,209.9991436,-116.0126344,32.72100818
2736,46,0,210.000953,-116.0125908,32.72091104
2737,46,0,209.9968038,-116.0125718,32.72080631
2738,46,0,210.0108143,-116.0125261,32.72071392
2739,46,0,210.0018269,-116.0124234,32.72068428
2740,46,0,209.9963021,-116.0123301,32.72063722
2741,46,0,210.001614,-116.0122486,32.72057408
2742,46,0,209.9991279,-116.012144,32.72055265
2743,46,0,209.9976901,-116.0120517,32.72050248
2744,46,0,209.9936859,-116.0119574,32.72045374
2745,46,0,210.0082659,-116.011873,32.72039057
2746,46,0,210.0103315,-116.0117803,32.72034077
2747,46,0,209.9998388,-116.0116747,32.72032875
2748,46,0,210.0010369,-116.011569,32.72034053
2749,46,0,209.9998448,-116.0114678,32.72033035
2750,46,0,209.9999847,-116.0113895,32.72026221
2751,46,0,209.9999994,-116.0113149,32.72018687
2752,46,0,209.9952421,-116.0112732,32.72013421
2753,46,0,209.9823667,-116.011375,32.72010423
2754,46,0,210.0121452,-116.0114568,32.72003965
2755,46,0,209.9995028,-116.0115478,32.71998656
2756,46,0,210.0020532,-116.0116401,32.7199449
2757,46,0,209.9991617,-116.0116266,32.71983912
2758,46,0,209.9999213,-116.0115735,32.71975828
2759,46,0,210.0003639,-116.0114846,32.71970046
2760,46,0,209.9994669,-116.0114112,32.71962556
2761,46,0,209.9995748,-116.0113385,32.71955313
2762,46,0,209.9951854,-116.0112391,32.71951387
2763,46,0,209.9991807,-116.0111663,32.71943766
2764,46,0,210.0000091,-116.0111097,32.71934804
2765,46,0,209.9989447,-116.0110436,32.71926834
2766,46,0,209.9969901,-116.0109569,32.71920798
2767,46,0,209.999362,-116.0109196,32.71911415
2768,46,0,210.0005,-116.0108526,32.71903406
2769,46,0,209.9990821,-116.010869,32.71893132
2770,46,0,209.9997519,-116.010832,32.71883383
2771,46,0,209.997303,-116.0108442,32.7187304
2772,46,0,210.0040945,-116.0108063,32.71863077
2773,46,0,209.9997702,-116.0107662,32.71853797
2774,46,0,210.0001024,-116.0107829,32.71843242
2775,46,0,210.0014392,-116.0107401,32.71835981
2776,46,0,210.0086957,-116.0106453,32.71832349
2777,46,0,209.9999787,-116.0105568,32.71827795
2778,46,0,209.9368271,-116.0104517,32.71826004
2779,46,0,210.0386808,-116.0103573,32.71821274
2780,46,0,210.0007264,-116.0103714,32.71812553
2781,46,0,209.9803037,-116.0103903,32.7180232
2782,46,0,209.9979969,-116.0103567,32.71792333
2783,46,0,209.9995984,-116.0103616,32.71782277
2784,46,0,210.0091715,-116.0104308,32.71774247
2785,46,0,210.0116091,-116.0104867,32.71765215
2786,46,0,209.984243,-116.0105855,32.71762065
2787,46,0,210.0000607,-116.010689,32.71759456
2788,46,0,209.9969426,-116.0107943,32.7175767
2789,46,0,210.0144522,-116.0108992,32.71755811
2790,46,0,209.9981558,-116.0109787,32.71749166
2791,46,0,210.0221512,-116.0110825,32.71746776
2792,46,0,209.9919872,-116.0110478,32.7174023
2793,46,0,210.006139,-116.0109774,32.71733125
2794,46,0,209.9998347,-116.0108753,32.71729988
2795,46,0,209.9945279,-116.0107727,32.71727087
2796,46,0,209.9998535,-116.0107402,32.71717403
2797,46,0,210.0258537,-116.0108121,32.71709952
2798,46,0,210,-116.0108183,32.71708333
2799,47,0,210.0000001,-116.0273611,32.72763839
2800,47,0,209.9969032,-116.0272585,32.72760873
2801,47,0,210.0027192,-116.0271537,32.72758783
2802,47,0,210.0134194,-116.0270482,32.7275718
2803,47,0,209.9952064,-116.0269416,32.72757231
2804,47,0,210.0007016,-116.0268351,32.72756693
2805,47,0,210.0033956,-116.0267287,32.72755647
2806,47,0,209.9982394,-116.026622,32.72755166
2807,47,0,209.9987856,-116.0265151,32.72754869
2808,47,0,210.0025851,-116.0264084,32.72754376
2809,47,0,210.0041918,-116.0263025,32.7275537
2810,47,0,209.9938556,-116.0261965,32.7275632
2811,47,0,209.9829065,-116.0260899,32.72756944
2812,47,0,210.0008025,-116.0259833,32.72757736
2813,47,0,209.9998901,-116.0258781,32.7275949
2814,47,0,209.9726874,-116.0257718,32.72758532
2815,47,0,210.0141908,-116.0257333,32.72753159
2816,47,0,210.0043443,-116.0258346,32.72750273
2817,47,0,209.9488582,-116.02594,32.72748706
2818,47,0,209.9878428,-116.0260358,32.7274481
2819,47,0,209.9854244,-116.0261384,32.72741869
2820,47,0,209.9995413,-116.0262444,32.72740543
2821,47,0,209.9991145,-116.0263503,32.72739117
2822,47,0,210.0044795,-116.0264567,32.7273807
2823,47,0,210.002071,-116.026563,32.72736931
2824,47,0,210.0000365,-116.0266693,32.72735825
2825,47,0,209.9908589,-116.026773,32.72733342
2826,47,0,210.0000025,-116.0268782,32.72731526
2827,47,0,209.999533,-116.0269838,32.72729859
2828,47,0,209.9966044,-116.027089,32.72727968
2829,47,0,210.0063553,-116.0271524,32.72723932
2830,47,0,210.00528,-116.0271201,32.72713795
2831,47,0,210.0016371,-116.0270445,32.72708892
2832,47,0,209.9975295,-116.026939,32.72709496
2833,47,0,209.9825227,-116.0268328,32.7271014
2834,47,0,209.9994667,-116.0267272,32.72708809
2835,47,0,210.0044494,-116.0266211,32.72707697
2836,47,0,209.9905356,-116.0265143,32.7270806
2837,47,0,210.0002353,-116.0264076,32.72708309
2838,47,0,210.0307285,-116.0263082,32.72712103
2839,47,0,210.0015064,-116.0262034,32.72713737
2840,47,0,210.0535194,-116.026097,32.72714426
2841,47,0,210.0385321,-116.0259907,32.72715574
2842,47,0,210.0094183,-116.0258842,32.7271643
2843,47,0,210.0012087,-116.025778,32.72717624
2844,47,0,209.9969002,-116.0256776,32.72721082
2845,47,0,209.9220523,-116.0255828,32.72725658
2846,47,0,209.9567165,-116.0254764,32.72725381
2847,47,0,209.9996658,-116.0253701,32.72725748
2848,47,0,209.9796061,-116.0252732,32.72729313
2849,47,0,210.0347449,-116.0251718,32.72732134
2850,47,0,209.9958716,-116.025068,32.72734648
2851,47,0,209.947435,-116.0249694,32.72738554
